Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time
2023-02-08,Close Grip Recoil Pulldown,Back,100.0,kgs,11,,,
2023-02-08,Close Grip Recoil Pulldown,Back,100.0,kgs,7,,,
2023-02-08,Close Grip Recoil Pulldown,Back,100.0,kgs,7,,,
2023-02-08,Dumbbell Delt Raise,Shoulders,12.0,kgs,10,,,
2023-02-08,Dumbbell Delt Raise,Shoulders,12.0,kgs,10,,,
2023-02-08,Crunch,Abs,0.0,kgs,15,,,
2023-02-08,Crunch,Abs,0.0,kgs,15,,,
2023-02-08,Dumbbell Delt Raise,Shoulders,12.0,kgs,11,,,
2023-02-08,Crunch,Abs,0.0,kgs,15,,,
2023-02-11,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2023-02-11,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,
2023-02-11,Flat Barbell Bench Press,Chest,90.0,kgs,6,,,
2023-02-11,Flat Barbell Bench Press,Chest,100.0,kgs,2,,,
2023-02-11,Flat Barbell Bench Press,Chest,110.0,kgs,6,,,
2023-02-11,Flat Barbell Bench Press,Chest,110.0,kgs,3,,,
2023-02-11,Flat Barbell Bench Press,Chest,100.0,kgs,7,,,
2023-02-11,Flat Barbell Bench Press,Chest,100.0,kgs,7,,,
2023-02-11,Flat Barbell Bench Press,Chest,100.0,kgs,6,,,
2023-02-11,Back Extension,Back,0.0,kgs,20,,,
2023-02-11,Back Extension,Back,0.0,kgs,20,,,
2023-02-11,Back Extension,Back,0.0,kgs,15,,,
2023-02-11,Dumbbell Curl,Biceps,20.0,kgs,10,,,
2023-02-11,Dumbbell Curl,Biceps,20.0,kgs,5,,,
2023-02-11,Dumbbell Curl,Biceps,14.0,kgs,3,,,
2023-02-11,Dumbbell Curl,Biceps,20.0,kgs,5,,,
2023-02-11,Dumbbell Curl,Biceps,14.0,kgs,3,,,
2023-02-11,Between Leg Rope Front Delt Raise,Shoulders,15.0,kgs,10,,,
2023-02-11,Between Leg Rope Front Delt Raise,Shoulders,12.5,kgs,9,,,
2023-02-11,Between Leg Rope Front Delt Raise,Shoulders,12.5,kgs,10,,,
2023-02-11,Cable Flyes,Chest,17.5,kgs,12,,,
2023-02-11,Cable Flyes,Chest,17.5,kgs,8,,,
2023-02-11,Cable Flyes,Chest,17.5,kgs,8,,,
2023-02-13,Sumo Deadlift,Legs,60.0,kgs,8,,,
2023-02-13,Sumo Deadlift,Legs,100.0,kgs,5,,,
2023-02-13,Sumo Deadlift,Legs,130.0,kgs,5,,,
2023-02-13,Sumo Deadlift,Legs,130.0,kgs,5,,,
2023-02-13,Sumo Deadlift,Legs,130.0,kgs,8,,,
2023-02-13,Leg Extension Machine,Legs,61.0,kgs,10,,,
2023-02-13,Leg Extension Machine,Legs,96.0,kgs,8,,,
2023-02-13,Leg Extension Machine,Legs,117.0,kgs,12,,,
2023-02-13,Leg Extension Machine,Legs,117.0,kgs,10,,,
2023-02-13,Leg Extension Machine,Legs,117.0,kgs,9,,,
2023-02-13,Dumbbell Delt Raise,Shoulders,12.0,kgs,13,,,
2023-02-13,Dumbbell Delt Raise,Shoulders,12.0,kgs,10,,,
2023-02-13,Dumbbell Delt Raise,Shoulders,12.0,kgs,10,,,
2023-02-13,Glute Drive Machine,Legs,140.4,kgs,15,,,
2023-02-13,Glute Drive Machine,Legs,150.4,kgs,12,,,
2023-02-16,Barbell Squat,Legs,20.0,kgs,10,,,
2023-02-16,Barbell Squat,Legs,50.0,kgs,10,,,
2023-02-16,Barbell Squat,Legs,70.0,kgs,5,,,
2023-02-16,Barbell Squat,Legs,90.0,kgs,5,,,
2023-02-16,Barbell Squat,Legs,110.0,kgs,3,,,
2023-02-16,Barbell Squat,Legs,70.0,kgs,8,,,
2023-02-16,Barbell Squat,Legs,70.0,kgs,5,,,
2023-02-16,Flat Barbell Bench Press,Chest,20.0,kgs,15,,,
2023-02-16,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,
2023-02-16,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-02-16,Flat Barbell Bench Press,Chest,100.0,kgs,4,,,
2023-02-16,Flat Barbell Bench Press,Chest,110.0,kgs,3,,,
2023-02-16,Flat Barbell Bench Press,Chest,110.0,kgs,4,,,
2023-02-16,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2023-02-16,Flat Barbell Bench Press,Chest,100.0,kgs,6,,,
2023-02-16,Lat Pulldown,Back,90.0,kgs,12,,,
2023-02-16,Lat Pulldown,Back,80.0,kgs,8,,,
2023-02-16,Lat Pulldown,Back,70.0,kgs,9,,,
2023-02-16,Close Recoil Pushdown,Triceps,32.5,kgs,8,,,
2023-02-16,Close Recoil Pushdown,Triceps,47.5,kgs,8,,,
2023-02-16,Close Recoil Pushdown,Triceps,40.0,kgs,9,,,
2023-02-16,Crunch,Abs,0.0,kgs,15,,,
2023-02-16,Close Recoil Pushdown,Triceps,40.0,kgs,10,,,
2023-02-18,Deadlift,Back,20.0,kgs,10,,,
2023-02-18,Deadlift,Back,60.0,kgs,10,,,
2023-02-18,Deadlift,Back,80.0,kgs,8,,,
2023-02-18,Deadlift,Back,100.0,kgs,5,,,
2023-02-18,Deadlift,Back,120.0,kgs,5,,,
2023-02-18,Deadlift,Back,140.0,kgs,1,,,
2023-02-18,Overhead Press,Shoulders,20.0,kgs,10,,,
2023-02-18,Overhead Press,Shoulders,40.0,kgs,10,,,
2023-02-18,Overhead Press,Shoulders,50.0,kgs,6,,,
2023-02-18,Overhead Press,Shoulders,55.0,kgs,6,,,
2023-02-18,Overhead Press,Shoulders,55.0,kgs,6,,,
2023-02-18,Overhead Press,Shoulders,55.0,kgs,6,,,
2023-02-18,Back Extension,Back,0.0,kgs,19,,,
2023-02-18,Back Extension,Back,0.0,kgs,15,,,
2023-02-18,Back Extension,Back,0.0,kgs,14,,,
2023-02-18,Dumbbell Curl,Biceps,16.0,kgs,8,,,
2023-02-18,Dumbbell Curl,Biceps,20.0,kgs,11,,,
2023-02-18,Dumbbell Curl,Biceps,16.0,kgs,10,,,
2023-02-18,Ab-Wheel Rollout,Abs,0.0,kgs,10,,,
2023-02-18,Ab-Wheel Rollout,Abs,0.0,kgs,10,,,
2023-02-18,Ab-Wheel Rollout,Abs,0.0,kgs,10,,,
2023-02-20,Running (Treadmill),Cardio,,,,600.0,m,0:05:00
2023-02-20,Flat Barbell Bench Press,Chest,20.0,kgs,15,,,
2023-02-20,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2023-02-20,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-02-20,Flat Barbell Bench Press,Chest,100.0,kgs,4,,,
2023-02-20,Flat Barbell Bench Press,Chest,100.0,kgs,10,,,
2023-02-20,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2023-02-20,Flat Barbell Bench Press,Chest,100.0,kgs,8,,,
2023-02-20,Back Extension,Back,0.0,kgs,17,,,
2023-02-20,Back Extension,Back,0.0,kgs,14,,,
2023-02-20,Back Extension,Back,0.0,kgs,15,,,
2023-02-20,Leg Press,Legs,70.0,kgs,12,,,
2023-02-20,Leg Press,Legs,120.0,kgs,8,,,
2023-02-20,Leg Press,Legs,160.0,kgs,8,,,
2023-02-20,Leg Press,Legs,200.0,kgs,10,,,
2023-02-20,Leg Press,Legs,200.0,kgs,10,,,
2023-02-20,Leg Press,Legs,200.0,kgs,15,,,
2023-02-20,Standing Calf Raise Machine,Legs,80.0,kgs,15,,,
2023-02-20,Standing Calf Raise Machine,Legs,90.0,kgs,13,,,
2023-02-20,Standing Calf Raise Machine,Legs,100.0,kgs,9,,,
2023-02-20,Standing Calf Raise Machine,Legs,90.0,kgs,7,,,
2023-02-23,Dumbbell Row,Back,30.0,kgs,8,,,
2023-02-23,Dumbbell Row,Back,44.0,kgs,7,,,
2023-02-23,Dumbbell Row,Back,39.0,kgs,10,,,
2023-02-23,Dumbbell Row,Back,39.0,kgs,10,,,
2023-02-23,Decline Dumbbell Overhead Press,Shoulders,16.0,kgs,12,,,
2023-02-23,Decline Dumbbell Overhead Press,Shoulders,22.0,kgs,8,,,
2023-02-23,Decline Dumbbell Overhead Press,Shoulders,28.0,kgs,10,,,
2023-02-23,Decline Dumbbell Overhead Press,Shoulders,28.0,kgs,7,,,
2023-02-23,Decline Dumbbell Overhead Press,Shoulders,26.0,kgs,7,,,
2023-02-23,Cable Shrug,Shoulders,110.0,kgs,12,,,
2023-02-23,Cable Shrug,Shoulders,120.0,kgs,12,,,
2023-02-23,Cable Shrug,Shoulders,130.0,kgs,10,,,
2023-02-23,Rear Delt Machine Fly,Shoulders,26.0,kgs,12,,,
2023-02-23,Rear Delt Machine Fly,Shoulders,47.0,kgs,8,,,
2023-02-23,Rear Delt Machine Fly,Shoulders,61.0,kgs,9,,,
2023-02-23,Rear Delt Machine Fly,Shoulders,61.0,kgs,7,,,
2023-02-23,Rear Delt Machine Fly,Shoulders,61.0,kgs,7,,,
2023-02-23,One Arm Cable Lat Pulldown,Back,18.75,kgs,20,,,
2023-02-23,One Arm Cable Lat Pulldown,Back,43.75,kgs,8,,,
2023-02-23,One Arm Cable Lat Pulldown,Back,41.25,kgs,10,,,
2023-02-23,Between Legs Cable Lat Raise,Shoulders,6.25,kgs,12,,,
2023-02-23,Between Legs Cable Lat Raise,Shoulders,6.25,kgs,12,,,
2023-02-23,Between Legs Cable Lat Raise,Shoulders,8.75,kgs,7,,,
2023-02-23,Ab-Wheel Rollout,Abs,0.0,kgs,8,,,
2023-02-23,Ab-Wheel Rollout,Abs,0.0,kgs,7,,,
2023-02-23,Ab-Wheel Rollout,Abs,0.0,kgs,5,,,
2023-02-25,Deadlift,Back,20.0,kgs,10,,,
2023-02-25,Deadlift,Back,60.0,kgs,12,,,
2023-02-25,Deadlift,Back,100.0,kgs,8,,,
2023-02-25,Deadlift,Back,140.0,kgs,5,,,
2023-02-25,Deadlift,Back,160.0,kgs,3,,,
2023-02-25,Deadlift,Back,170.0,kgs,3,,,
2023-02-25,Deadlift,Back,170.0,kgs,3,,,
2023-02-25,Deadlift,Back,170.0,kgs,3,,,
2023-02-25,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2023-02-25,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2023-02-25,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-02-25,Flat Barbell Bench Press,Chest,100.0,kgs,3,,,
2023-02-25,Flat Barbell Bench Press,Chest,110.0,kgs,1,,,
2023-02-25,Flat Barbell Bench Press,Chest,120.0,kgs,1,,,
2023-02-25,Flat Barbell Bench Press,Chest,100.0,kgs,1,,,
2023-02-25,Rope Push Down,Triceps,31.25,kgs,12,,,
2023-02-25,Rope Push Down,Triceps,31.25,kgs,11,,,
2023-02-25,Rope Push Down,Triceps,31.25,kgs,9,,,
2023-02-25,Cable Crunch,Abs,47.5,kgs,10,,,
2023-02-25,Cable Crunch,Abs,43.75,kgs,12,,,
2023-02-25,Dumbbell Delt Raise,Shoulders,14.0,kgs,9,,,
2023-02-25,Dumbbell Delt Raise,Shoulders,10.0,kgs,6,,,
2023-02-25,Cable Crunch,Abs,43.75,kgs,10,,,
2023-02-25,Dumbbell Delt Raise,Shoulders,12.0,kgs,11,,,
2023-02-27,Cybex Leg Press (Weights Only),Legs,80.0,kgs,8,,,
2023-02-27,Cybex Leg Press (Weights Only),Legs,130.0,kgs,10,,,
2023-02-27,Cybex Leg Press (Weights Only),Legs,170.0,kgs,8,,,
2023-02-27,Cybex Leg Press (Weights Only),Legs,200.0,kgs,6,,,
2023-02-27,Cybex Leg Press (Weights Only),Legs,200.0,kgs,6,,,
2023-02-27,Cybex Leg Press (Weights Only),Legs,200.0,kgs,7,,,
2023-02-27,Seated Incline Dumbbell Curl,Biceps,14.0,kgs,8,,,
2023-02-27,Seated Incline Dumbbell Curl,Biceps,18.0,kgs,10,,,
2023-02-27,Seated Incline Dumbbell Curl,Biceps,14.0,kgs,7,,,
2023-02-27,Seated Incline Dumbbell Curl,Biceps,14.0,kgs,7,,,
2023-02-27,Leg Extension Machine,Legs,61.0,kgs,10,,,
2023-02-27,Leg Extension Machine,Legs,96.0,kgs,8,,,
2023-02-27,Leg Extension Machine,Legs,117.0,kgs,10,,,
2023-02-27,Leg Extension Machine,Legs,110.0,kgs,12,,,
2023-02-27,Leg Extension Machine,Legs,110.0,kgs,12,,,
2023-02-27,Leg Extension Machine,Legs,110.0,kgs,10,,,
2023-02-27,Cable Flyes,Chest,10.0,kgs,12,,,
2023-02-27,Cable Flyes,Chest,17.5,kgs,13,,,
2023-02-27,Cable Flyes,Chest,15.0,kgs,10,,,
2023-02-27,Cable Flyes,Chest,15.0,kgs,9,,,
2023-03-02,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2023-03-02,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2023-03-02,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-03-02,Flat Barbell Bench Press,Chest,100.0,kgs,3,,,
2023-03-02,Flat Barbell Bench Press,Chest,110.0,kgs,5,,,
2023-03-02,Flat Barbell Bench Press,Chest,110.0,kgs,5,,,
2023-03-02,Flat Barbell Bench Press,Chest,110.0,kgs,5,,,
2023-03-02,Flat Barbell Bench Press,Chest,80.0,kgs,14,,,
2023-03-02,Flat Barbell Bench Press,Chest,60.0,kgs,8,,,
2023-03-02,Flat Barbell Bench Press,Chest,40.0,kgs,12,,,
2023-03-02,Close Recoil Pushdown,Triceps,32.5,kgs,10,,,
2023-03-02,Close Recoil Pushdown,Triceps,43.5,kgs,10,,,
2023-03-02,Close Grip Recoil Pulldown,Back,80.0,kgs,8,,,
2023-03-02,Close Recoil Pushdown,Triceps,43.5,kgs,6,,,
2023-03-02,Row Machine Ab Pull,Abs,0.0,kgs,12,,,
2023-03-02,Row Machine Ab Pull,Abs,0.0,kgs,12,,,
2023-03-02,Row Machine Ab Pull,Abs,0.0,kgs,12,,,
2023-03-02,Dumbbell Delt Raise,Shoulders,12.5,kgs,8,,,
2023-03-02,Chin Up,Back,0.0,kgs,12,,,
2023-03-02,Chin Up,Back,0.0,kgs,11,,,
2023-03-02,Chin Up,Back,0.0,kgs,10,,,
2023-03-02,Chin Up,Back,0.0,kgs,7,,,
2023-03-02,Flat Barbell Bench Press,Chest,20.0,kgs,30,,,
2023-03-04,Deadlift,Back,40.0,kgs,12,,,
2023-03-04,Deadlift,Back,60.0,kgs,10,,,
2023-03-04,Deadlift,Back,80.0,kgs,9,,,
2023-03-04,Sumo Deadlift,Legs,100.0,kgs,6,,,
2023-03-04,Sumo Deadlift,Legs,120.0,kgs,6,,,
2023-03-04,Sumo Deadlift,Legs,130.0,kgs,5,,,
2023-03-04,Sumo Deadlift,Legs,130.0,kgs,5,,,
2023-03-04,Sumo Deadlift,Legs,130.0,kgs,2,,,
2023-03-04,Smith Machine Lunges,Legs,35.0,kgs,10,,,
2023-03-04,Smith Machine Lunges,Legs,45.0,kgs,10,,,
2023-03-04,Smith Machine Lunges,Legs,55.0,kgs,7,,,
2023-03-04,Glute Drive Machine,Legs,160.4,kgs,10,,,
2023-03-04,Back Extension,Back,0.0,kgs,15,,,
2023-03-04,Glute Drive Machine,Legs,170.4,kgs,7,,,
2023-03-04,Back Extension,Back,0.0,kgs,15,,,
2023-03-04,Glute Drive Machine,Legs,170.4,kgs,8,,,
2023-03-04,Pull Up,Back,0.0,kgs,10,,,
2023-03-04,Pull Up,Back,0.0,kgs,10,,,
2023-03-04,Pull Up,Back,0.0,kgs,10,,,
2023-03-07,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2023-03-07,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2023-03-07,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-03-07,Flat Barbell Bench Press,Chest,100.0,kgs,3,,,
2023-03-07,Flat Barbell Bench Press,Chest,112.5,kgs,5,,,
2023-03-07,Flat Barbell Bench Press,Chest,112.5,kgs,5,,,
2023-03-07,Flat Barbell Bench Press,Chest,112.5,kgs,4,,,
2023-03-07,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2023-03-07,Flat Barbell Bench Press,Chest,90.0,kgs,7,,,
2023-03-07,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2023-03-07,Dumbbell Curl,Biceps,16.0,kgs,8,,,
2023-03-07,Dumbbell Curl,Biceps,20.0,kgs,9,,,
2023-03-07,Dumbbell Curl,Biceps,16.0,kgs,10,,,
2023-03-07,Dumbbell Curl,Biceps,16.0,kgs,7,,,
2023-03-07,Rear Delt Machine Fly,Shoulders,61.0,kgs,12,,,
2023-03-07,Rear Delt Machine Fly,Shoulders,68.0,kgs,11,,,
2023-03-07,Rear Delt Machine Fly,Shoulders,68.0,kgs,8,,,
2023-03-07,Seated Machine Fly,Chest,68.0,kgs,12,,,
2023-03-07,Seated Machine Fly,Chest,75.0,kgs,9,,,
2023-03-07,Seated Machine Fly,Chest,75.0,kgs,7,,,
2023-03-07,Ab-Wheel Rollout,Abs,0.0,kgs,8,,,
2023-03-07,Ab-Wheel Rollout,Abs,0.0,kgs,8,,,
2023-03-07,Ab-Wheel Rollout,Abs,0.0,kgs,6,,,
2023-03-09,Leg Press,Legs,80.0,kgs,15,,,
2023-03-09,Leg Press,Legs,130.0,kgs,10,,,
2023-03-09,Leg Press,Legs,170.0,kgs,6,,,
2023-03-09,Leg Press,Legs,210.0,kgs,6,,,
2023-03-09,Leg Press,Legs,210.0,kgs,7,,,
2023-03-09,Leg Press,Legs,210.0,kgs,8,,,
2023-03-09,Flat Barbell Bench Press,Chest,20.0,kgs,20,,,
2023-03-09,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2023-03-09,Flat Barbell Bench Press,Chest,80.0,kgs,6,,,
2023-03-09,Flat Barbell Bench Press,Chest,100.0,kgs,3,,,
2023-03-09,Flat Barbell Bench Press,Chest,110.0,kgs,4,,,
2023-03-09,Smith Machine Lunges,Legs,35.0,kgs,5,,,
2023-03-09,Smith Machine Lunges,Legs,55.0,kgs,5,,,
2023-03-09,Close Recoil Pushdown,Triceps,36.5,kgs,12,,,
2023-03-09,Close Recoil Pushdown,Triceps,47.5,kgs,9,,,
2023-03-09,Close Recoil Pushdown,Triceps,43.75,kgs,11,,,
2023-03-09,Close Recoil Pushdown,Triceps,43.75,kgs,9,,,
2023-03-09,Ab-Wheel Rollout,Abs,0.0,kgs,8,,,
2023-03-09,Ab-Wheel Rollout,Abs,0.0,kgs,8,,,
2023-03-09,Ab-Wheel Rollout,Abs,0.0,kgs,4,,,
2023-03-13,Running (Treadmill),Cardio,,,,1600.0,m,0:10:00
2023-03-13,Deadlift,Back,60.0,kgs,12,,,
2023-03-13,Deadlift,Back,100.0,kgs,8,,,
2023-03-13,Deadlift,Back,120.0,kgs,7,,,
2023-03-13,Deadlift,Back,140.0,kgs,1,,,
2023-03-13,Deadlift,Back,120.0,kgs,8,,,
2023-03-13,Deadlift,Back,120.0,kgs,8,,,
2023-03-13,Lat Pulldown,Back,90.0,kgs,12,,,
2023-03-13,Lat Pulldown,Back,90.0,kgs,11,,,
2023-03-13,Lat Pulldown,Back,90.0,kgs,8,,,
2023-03-13,Overhead Press,Shoulders,20.0,kgs,10,,,
2023-03-13,Overhead Press,Shoulders,40.0,kgs,10,,,
2023-03-13,Overhead Press,Shoulders,50.0,kgs,4,,,
2023-03-13,Overhead Press,Shoulders,55.0,kgs,6,,,
2023-03-13,Overhead Press,Shoulders,55.0,kgs,5,,,
2023-03-13,Overhead Press,Shoulders,55.0,kgs,4,,,
2023-03-13,Back Extension,Back,40.0,kgs,12,,,
2023-03-16,Flat Barbell Bench Press,Chest,20.0,kgs,25,,,
2023-03-16,Flat Barbell Bench Press,Chest,40.0,kgs,12,,,
2023-03-16,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2023-03-16,Flat Barbell Bench Press,Chest,80.0,kgs,6,,,
2023-03-16,Flat Barbell Bench Press,Chest,100.0,kgs,3,,,
2023-03-16,Flat Barbell Bench Press,Chest,112.5,kgs,5,,,
2023-03-16,Flat Barbell Bench Press,Chest,112.5,kgs,5,,,
2023-03-16,Flat Barbell Bench Press,Chest,112.5,kgs,5,,,
2023-03-16,Flat Barbell Bench Press,Chest,100.0,kgs,7,,,
2023-03-16,Flat Barbell Bench Press,Chest,100.0,kgs,6,,,
2023-03-16,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2023-03-16,Flat Barbell Bench Press,Chest,90.0,kgs,7,,,
2023-03-16,Flat Barbell Bench Press,Chest,90.0,kgs,7,,,
2023-03-16,Dumbbell Delt Raise,Shoulders,10.0,kgs,10,,,
2023-03-16,Dumbbell Delt Raise,Shoulders,14.0,kgs,7,,,
2023-03-16,Dumbbell Delt Raise,Shoulders,10.0,kgs,4,,,
2023-03-16,Dumbbell Delt Raise,Shoulders,14.0,kgs,7,,,
2023-03-16,Dumbbell Delt Raise,Shoulders,10.0,kgs,6,,,
2023-03-16,Dumbbell Delt Raise,Shoulders,14.0,kgs,5,,,
2023-03-16,Dumbbell Delt Raise,Shoulders,10.0,kgs,5,,,
2023-03-16,Back Extension,Back,0.0,kgs,15,,,
2023-03-16,Back Extension,Back,0.0,kgs,17,,,
2023-03-16,Back Extension,Back,0.0,kgs,15,,,
2023-03-16,Dumbbell Hammer Curl,Biceps,20.0,kgs,10,,,
2023-03-16,Hollow Body Tuck,Abs,18.0,kgs,0,,,
2023-03-16,Hollow Body Tuck,Abs,17.0,kgs,0,,,
2023-03-16,Dumbbell Hammer Curl,Biceps,20.0,kgs,7,,,
2023-03-16,Dumbbell Hammer Curl,Biceps,20.0,kgs,7,,,
2023-03-16,Ab-Wheel Rollout,Abs,0.0,kgs,8,,,
2023-03-18,Barbell Squat,Legs,20.0,kgs,10,,,
2023-03-18,Barbell Squat,Legs,40.0,kgs,12,,,
2023-03-18,Barbell Squat,Legs,60.0,kgs,8,,,
2023-03-18,Barbell Squat,Legs,80.0,kgs,3,,,
2023-03-18,Seated Leg Press,Legs,105.0,kgs,10,,,
2023-03-18,Seated Leg Press,Legs,155.0,kgs,10,,,
2023-03-18,Seated Leg Press,Legs,155.0,kgs,12,,,
2023-03-18,Seated Leg Press,Legs,155.0,kgs,12,,,
2023-03-18,Cable Flyes,Chest,10.0,kgs,13,,,
2023-03-18,Cable Flyes,Chest,21.25,kgs,9,,,
2023-03-18,Cable Flyes,Chest,21.25,kgs,7,,,
2023-03-18,Cable Flyes,Chest,17.5,kgs,9,,,
2023-03-18,Lying Leg Curl Machine,Legs,46.0,kgs,10,,,
2023-03-18,Lying Leg Curl Machine,Legs,74.0,kgs,10,,,
2023-03-18,Lying Leg Curl Machine,Legs,67.0,kgs,10,,,
2023-03-18,Lying Leg Curl Machine,Legs,67.0,kgs,7,,,
2023-03-18,Dumbbell Delt Raise,Shoulders,12.0,kgs,12,,,
2023-03-18,Dumbbell Delt Raise,Shoulders,12.0,kgs,12,,,
2023-03-18,Dumbbell Delt Raise,Shoulders,12.0,kgs,9,,,
2023-03-18,Back Extension,Back,0.0,kgs,15,,,
2023-03-18,Back Extension,Back,0.0,kgs,17,,,
2023-03-18,Niklas Back Extensions,Back,0.0,kgs,4,,,
2023-03-18,Bar pushdown,Triceps,40.0,kgs,13,,,
2023-03-18,Niklas Back Extensions,Back,0.0,kgs,7,,,
2023-03-18,Bar pushdown,Triceps,43.75,kgs,6,,,
2023-03-18,Bar pushdown,Triceps,40.0,kgs,3,,,
2023-03-18,Bar pushdown,Triceps,40.0,kgs,10,,,
2023-03-21,Flat Barbell Bench Press,Chest,20.0,kgs,25,,,
2023-03-21,Flat Barbell Bench Press,Chest,40.0,kgs,12,,,
2023-03-21,Flat Barbell Bench Press,Chest,60.0,kgs,10,,,
2023-03-21,Flat Barbell Bench Press,Chest,80.0,kgs,8,,,
2023-03-21,Flat Barbell Bench Press,Chest,100.0,kgs,3,,,
2023-03-21,Flat Barbell Bench Press,Chest,110.0,kgs,1,,,
2023-03-21,Flat Barbell Bench Press,Chest,115.0,kgs,4,,,
2023-03-21,Flat Barbell Bench Press,Chest,110.0,kgs,5,,,
2023-03-21,Flat Barbell Bench Press,Chest,110.0,kgs,3,,,
2023-03-21,Dumbbell Row,Back,30.0,kgs,10,,,
2023-03-21,Dumbbell Row,Back,42.0,kgs,12,,,
2023-03-21,Dumbbell Row,Back,42.0,kgs,10,,,
2023-03-21,Dumbbell Row,Back,42.0,kgs,10,,,
2023-03-21,Cable Shrug,Shoulders,140.0,kgs,12,,,
2023-03-21,Cable Shrug,Shoulders,140.0,kgs,12,,,
2023-03-21,Cable Shrug,Shoulders,140.0,kgs,12,,,
2023-03-21,Lat Pushdown,Back,25.0,kgs,10,,,
2023-03-21,Lat Pushdown,Back,40.0,kgs,9,,,
2023-03-21,Lat Pushdown,Back,36.25,kgs,10,,,
2023-03-21,Lat Pushdown,Back,36.25,kgs,9,,,
2023-03-21,Niklas Back Extensions,Back,0.0,kgs,8,,,
2023-03-21,Seated Calf Raise Machine,Legs,25.0,kgs,10,,,
2023-03-21,Niklas Back Extensions,Back,0.0,kgs,9,,,
2023-03-21,Seated Calf Raise Machine,Legs,25.0,kgs,20,,,
2023-03-21,Niklas Back Extensions,Back,0.0,kgs,10,,,
2023-03-23,Barbell Squat,Legs,20.0,kgs,12,,,
2023-03-23,Barbell Squat,Legs,40.0,kgs,10,,,
2023-03-23,Barbell Squat,Legs,60.0,kgs,8,,,
2023-03-23,Barbell Squat,Legs,80.0,kgs,6,,,
2023-03-23,Barbell Squat,Legs,100.0,kgs,5,,,
2023-03-23,Barbell Squat,Legs,80.0,kgs,5,,,
2023-03-23,Barbell Squat,Legs,80.0,kgs,5,,,
2023-03-23,Seated Incline Dumbbell Curl,Biceps,20.0,kgs,8,,,
2023-03-23,Seated Incline Dumbbell Curl,Biceps,18.0,kgs,7,,,
2023-03-23,Seated Incline Dumbbell Curl,Biceps,16.0,kgs,7,,,
2023-03-23,Overhead Press,Shoulders,20.0,kgs,12,,,
2023-03-23,Overhead Press,Shoulders,40.0,kgs,8,,,
2023-03-23,Overhead Press,Shoulders,50.0,kgs,3,,,
2023-03-23,Overhead Press,Shoulders,57.5,kgs,7,,,
2023-03-23,Overhead Press,Shoulders,50.0,kgs,6,,,
2023-03-23,Overhead Press,Shoulders,40.0,kgs,12,,,
2023-03-23,Leg Extension Machine,Legs,124.0,kgs,12,,,
2023-03-23,Leg Extension Machine,Legs,117.0,kgs,10,,,
2023-03-23,Leg Extension Machine,Legs,117.0,kgs,10,,,
2023-03-23,Rear Delt Machine Fly,Shoulders,33.0,kgs,12,,,
2023-03-23,Rear Delt Machine Fly,Shoulders,68.0,kgs,13,,,
2023-03-23,Hollow Body Hold,Abs,,,,0.0,m,0:00:20
2023-03-23,Rear Delt Machine Fly,Shoulders,75.0,kgs,8,,,
2023-03-23,Rear Delt Machine Fly,Shoulders,75.0,kgs,7,,,
2023-03-23,Hollow Body Hold,Abs,,,,0.0,m,0:00:20
2023-03-23,Hollow Body Hold,Abs,,,,0.0,m,0:00:20
2023-03-23,Niklas Back Extensions,Back,0.0,kgs,8,,,
2023-03-24,Flat Barbell Bench Press,Chest,20.0,kgs,25,,,
2023-03-24,Flat Barbell Bench Press,Chest,60.0,kgs,12,,,
2023-03-24,Flat Barbell Bench Press,Chest,80.0,kgs,10,,,
2023-03-24,Flat Barbell Bench Press,Chest,100.0,kgs,5,,,
2023-03-24,Flat Barbell Bench Press,Chest,110.0,kgs,2,,,
2023-03-24,Flat Barbell Bench Press,Chest,115.0,kgs,4,,,
2023-03-24,Flat Barbell Bench Press,Chest,115.0,kgs,4,,,
2023-03-24,Flat Barbell Bench Press,Chest,115.0,kgs,3,,,
